session,title,keys,file_path,file_type
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04282_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04283_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04284_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04285_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04286_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04287_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04288_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04289_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04290_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04291_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04292_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04293_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04294_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04295_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04296_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04297_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04298_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04299_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04300_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04301_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04302_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04303_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04304_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04305_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04306_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04307_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04308_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04309_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04310_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04311_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04312_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04313_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04314_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04315_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04316_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04317_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04318_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04319_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04320_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04321_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04322_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04323_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04324_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04325_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04326_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04327_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04328_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04329_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04330_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04331_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04332_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04333_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04334_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04335_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04336_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04337_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04338_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04339_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04340_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04341_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04342_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04343_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04344_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04345_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04346_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04347_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04348_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04349_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04350_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04351_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04352_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04353_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04354_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04355_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04356_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04357_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04358_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04359_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04360_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04361_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04362_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04363_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04364_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04365_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04366_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04367_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04368_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04369_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04370_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04371_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04372_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04373_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04374_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04375_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04376_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04377_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04378_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04379_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04380_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04381_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04382_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04383_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04384_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04385_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04386_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04387_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04388_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04389_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04390_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04391_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04392_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04393_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04394_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04395_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04396_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04397_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04398_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04399_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04400_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04401_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04402_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04403_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04404_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04405_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04406_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04407_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04408_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04409_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04410_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04411_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04412_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04413_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04414_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04415_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04416_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04417_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04418_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04419_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04420_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04421_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04422_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04423_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04424_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04425_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04426_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04427_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04428_ave.h5,unknown
ESRF March ID02 2023,Sample_Bruno_cool_310_20_10kpmin,,\\Synology\Data\2023\ESRF March ID02 2023\cc10_data-20230312-100001\cc10_eiger2_04429_ave.h5,unknown
